"Product Name","ASIN","Resource Type","Our Price","Ownership Type","Relationship Status","Sortable Title","Sortable Author Name","Series Author","Series Title","Relation Type","Position In Collection","Ordered","Marketplace","Relationship Creation Date","Created At","Deleted By Customer"
"The Viscount Who Loved Me","B01MAWST0M","ITEM","0 USD","Item Owner","Fulfilled","Viscount Who Loved Me, The","Quinn, Julia","Quinn, Julia B09BTMNR9M","Bridgertons B09BTMNR9M","PRIMARY",2,"Not Available","www.amazon.com","2024-04-18T16:59:39Z","2024-04-18T16:59:39Z","No"
"The Duke and I","B01LZRIC6X","ITEM","0 USD","Item Owner","Fulfilled","Duke and I, The","Quinn, Julia","Quinn, Julia B09BTMNR9M","Bridgertons B09BTMNR9M","PRIMARY",1,"Not Available","www.amazon.com","2024-04-18T16:59:11Z","2024-04-18T16:59:11Z","No"
"Butcher & Blackbird (The Ruinous Love Trilogy Book 1)","B0CL1C4PM4","ITEM","7 USD","Item Owner","Fulfilled","Butcher Blackbird The Ruinous Love Trilogy Book 1","Weaver, Brynne","Weaver, Brynne B0CM956N3B","Ruinous Love Trilogy, The B0CM956N3B","PRIMARY",1,"Not Available","www.amazon.com","2024-03-29T00:00:00Z","2024-04-17T01:24:46Z","No"
"Getting Schooled","B07957PFQT","ITEM","0 USD","Item Owner","Fulfilled","Getting Schooled","Chase, Emma","Chase, Emma B0FL8VLK9Z","Lakeside Series B0FL8VLK9Z","PRIMARY",1,"Not Available","www.amazon.com","2024-04-16T00:00:00Z","2024-04-16T18:53:36Z","No"
"One of Those Flings","B08DG74W7D","ITEM","0 USD","Not Interested","Not Available","One of Those Flings","Blakely, Lauren","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-04-16T00:00:00Z","2024-04-16T00:00:00Z","Not Available"
"P.S. It's Always Been You: Part 3","B083QPVRH1","ITEM","15 USD","Item Owner","Fulfilled","P S It's Always Been You Part 3","Blakely, Lauren","Blakely, Lauren B085DCPKSN","PS It's Always Been You B085DCPKSN","PRIMARY",2,"Not Available","www.amazon.com","2024-04-15T06:10:33Z","2024-04-15T06:10:33Z","No"
"P.S. It's Always Been You: Part 2","B083QPJK9K","ITEM","15 USD","Item Owner","Fulfilled","P S It's Always Been You Part 2","Blakely, Lauren","Blakely, Lauren B085DCPKSN","PS It's Always Been You B085DCPKSN","PRIMARY",1,"Not Available","www.amazon.com","2024-04-15T06:10:32Z","2024-04-15T06:10:32Z","No"
"P.S. It's Always Been You: Part 1","B083QR12LM","ITEM","4 USD","Item Owner","Fulfilled","P S It's Always Been You Part 1","Blakely, Lauren","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-04-15T06:10:30Z","2024-04-15T06:10:30Z","No"
"The Wedding Proposal","B09PT9PWFS","ITEM","4 USD","Not Interested","Not Available","Wedding Proposal, The","Swansiger, John","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-04-15T00:00:00Z","2024-04-15T00:00:00Z","Not Available"
"Call Me Maybe","B08CLSPC6Q","ITEM","0 USD","Not Interested","Not Available","Call Me Maybe","Bastone, Cara","Bastone, Cara B09Q8W63ZJ","Love Lines B09Q8W63ZJ","PRIMARY",1,"Not Available","www.amazon.com","2024-04-15T00:00:00Z","2024-04-15T00:00:00Z","Not Available"
"The Accidental Dating Experiment","B0CY5R4HZH","ITEM","7 USD","Item Owner","Fulfilled","Accidental Dating Experiment, The","Blakely, Lauren","Blakely, Lauren B0CBVTYHDM","How to Date B0CBVTYHDM","PRIMARY",4,"Not Available","www.amazon.com","2024-04-12T23:19:05Z","2024-04-12T23:19:05Z","No"
"Still Hung Up on You","B0CC3M4H42","ITEM","0 USD","Item Owner","Fulfilled","Still Hung Up on You","Maverick, Liz","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-04-11T21:40:10Z","2024-04-11T21:40:10Z","No"
"Lucky Suit","B07MLT5114","ITEM","3 USD","Item Owner","Fulfilled","Lucky Suit","Blakely, Lauren","Blakely, Lauren B0874X3ZWS","Guys Who Got Away, The B0874X3ZWS","PRIMARY",6,"Not Available","www.amazon.com","2024-04-11T21:37:30Z","2024-04-11T21:37:30Z","No"
"Maybe This Time","B0CXYYBCNY","ITEM","7 USD","Item Owner","Fulfilled","Maybe This Time","Bastone, Cara","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-04-11T21:27:48Z","2024-04-11T21:27:48Z","No"
"The Kiss Quotient","B075HXST4P","ITEM","8 USD","Item Owner","Fulfilled","Kiss Quotient, The","Hoang, Helen","Hoang, Helen B0836GG3GW","Kiss Quotient, The B0836GG3GW","PRIMARY",1,"Not Available","www.amazon.com","2024-04-11T20:29:27Z","2024-04-11T20:29:28Z","No"
"Butcher & Blackbird: The Ruinous Love Trilogy, Book 1","B0CK8HCKVC","ITEM","0 USD","Item Owner","Fulfilled","Butcher Blackbird The Ruinous Love Trilogy Book 1","Weaver, Brynne","Weaver, Brynne B0CM956N3B","Ruinous Love Trilogy, The B0CM956N3B","PRIMARY",1,"Not Available","www.amazon.com","2024-04-11T19:48:06Z","2024-04-11T19:48:11Z","No"
"Think Outside the Boss: New York Billionaires, Book 1","B09J97L6FL","ITEM","0 USD","Item Owner","Fulfilled","Think Outside the Boss New York Billionaires Book 1","Hayle, Olivia","Hayle, Olivia B09779Q46V","New York Billionaires B09779Q46V","PRIMARY",1,"Not Available","www.amazon.com","2024-04-11T07:57:57Z","2024-04-11T07:57:57Z","No"
"The Royal Assignment","B09KVJ3CXZ","ITEM","25 USD","Item Owner","Fulfilled","Royal Assignment, The","Gray, Terence","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-04-10T21:48:38Z","2024-04-10T21:48:38Z","No"
"Take My Dare: A Stark International Novella (Stark International Trilogy Book 4)","B01LWVWGZW","ITEM","3 USD","Item Owner","Fulfilled","Take My Dare A Stark International Novella Stark International Trilogy Book 4","Kenner, J","Kenner, J B08YKG81BS","Stark International B08YKG81BS","PRIMARY",1,"Not Available","www.amazon.com","2024-04-09T00:00:00Z","2024-04-10T00:35:17Z","No"
"Not Available","B0DM13DGK2","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-04-09T00:00:00Z","2024-04-09T00:00:00Z","Not Available"
"Not Available","B0DLZMTQQZ","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-04-09T00:00:00Z","2024-04-09T00:00:00Z","Not Available"
"Lost With Me","B0778VDY46","ITEM","8 USD","Not Interested","Not Available","Lost With Me","Kenner, J","Kenner, J B07BHYNDJN","Stark Trilogy B07BHYNDJN","PRIMARY",5,"Not Available","www.amazon.com","2024-04-09T00:00:00Z","2024-04-09T00:00:00Z","Not Available"
"Anchor Me","B01K8ORQOK","ITEM","8 USD","Not Interested","Not Available","Anchor Me","Kenner, J","Kenner, J B07BHYNDJN","Stark Trilogy B07BHYNDJN","PRIMARY",4,"Not Available","www.amazon.com","2024-04-09T00:00:00Z","2024-04-09T00:00:00Z","Not Available"
"Unwrap Me: A Stark Ever After Novella (Stark Series Book 19)","B016IOF76S","ITEM","Not Available","Not Interested","Not Available","Unwrap Me A Stark Ever After Novella Stark Series Book 19","Kenner, J","Kenner, J B08PP1TWPQ","Stark Trilogy B08PP1TWPQ","PRIMARY",5,"Not Available","www.amazon.com","2024-04-09T00:00:00Z","2024-04-09T00:00:00Z","Not Available"
"Seduce Me: A Stark Ever After Novella","B015BCVXF2","ITEM","4 USD","Not Interested","Not Available","Seduce Me A Stark Ever After Novella","Kenner, J","Kenner, J B08PP1TWPQ","Stark Trilogy B08PP1TWPQ","PRIMARY",4,"Not Available","www.amazon.com","2024-04-09T00:00:00Z","2024-04-09T00:00:00Z","Not Available"
"Have Me: A Stark Ever After Novella (Stark Trilogy)","B00O6V45E6","ITEM","3 USD","Item Owner","Fulfilled","Have Me A Stark Ever After Novella Stark Trilogy","Kenner, J","Kenner, J B08PP1TWPQ","Stark Trilogy B08PP1TWPQ","PRIMARY",2,"Not Available","www.amazon.com","2024-04-06T22:45:34Z","2024-04-07T02:55:36Z","No"
"Tame Me: A Stark International Security Novella (Stark International Trilogy Book 1)","B00H57X864","ITEM","4 USD","Item Owner","Fulfilled","Tame Me A Stark International Security Novella Stark International Trilogy Book 1","Kenner, J","Kenner, J B082HX3SXW","Stark International Security B082HX3SXW","PRIMARY",1,"Not Available","www.amazon.com","2024-04-06T19:59:30Z","2024-04-06T20:22:34Z","No"
"Tease Me: A Stark International Security Novel","B081LMVMDP","ITEM","6 USD","Item Owner","Fulfilled","Tease Me A Stark International Security Novel","Kenner, J","Kenner, J B082HX3SXW","Stark International Security B082HX3SXW","PRIMARY",3,"Not Available","www.amazon.com","2024-04-06T19:59:30Z","2024-04-06T19:59:31Z","No"
"Tempt Me: A Stark International Security Novella","B01L7Q54NI","ITEM","4 USD","Item Owner","Fulfilled","Tempt Me A Stark International Security Novella","Kenner, J","Kenner, J B082HX3SXW","Stark International Security B082HX3SXW","PRIMARY",2,"Not Available","www.amazon.com","2024-04-06T19:59:30Z","2024-04-06T19:59:31Z","No"
"American Queen: American Queen Series, Book 1","B06ZZCWL4X","ITEM","18 USD","Item Owner","Fulfilled","American Queen American Queen Series Book 1","Simone, Sierra","Simone, Sierra B07YSHYS83","New Camelot B07YSHYS83","PRIMARY",1,"Not Available","www.amazon.com","2024-04-06T04:19:28Z","2024-04-06T04:19:28Z","No"
"Not Available","B0DVDF1SQN","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-04-04T00:00:00Z","2024-04-04T00:00:00Z","Not Available"
"Not Available","B0DVBVXQBR","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-04-04T00:00:00Z","2024-04-04T00:00:00Z","Not Available"
"Not Available","B0DVBJCDYJ","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-04-04T00:00:00Z","2024-04-04T00:00:00Z","Not Available"
"Not Available","B0DV2NW1KC","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-04-04T00:00:00Z","2024-04-04T00:00:00Z","Not Available"
"Not Available","B0DM45NLDM","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-04-04T00:00:00Z","2024-04-04T00:00:00Z","Not Available"
"Midnight Ruin (Dark Olympus Book 6)","B0BZ9KMJ3L","ITEM","8 USD","Not Interested","Not Available","Midnight Ruin Dark Olympus Book 6","Robert, Katee","Robert, Katee B08GH91PQT","Dark Olympus B08GH91PQT","PRIMARY",6,"Not Available","www.amazon.com","2024-04-04T00:00:00Z","2024-04-04T00:00:00Z","Not Available"
"The Addendum (The Contract Series Book 3)","B0B9V6M62K","ITEM","6 USD","Not Interested","Not Available","Addendum The Contract Series Book 3, The","Moreland, Melanie","Moreland, Melanie B07SNTWCKC","Contract Series, The B07SNTWCKC","PRIMARY",3,"Not Available","www.amazon.com","2024-04-04T00:00:00Z","2024-04-04T00:00:00Z","Not Available"
"Neon Gods: A Scorchingly Hot Modern Retelling of Hades and Persephone (Dark Olympus Book 1)","B08GC6FXVZ","ITEM","6 USD","Not Interested","Not Available","Neon Gods A Scorchingly Hot Modern Retelling of Hades and Persephone Dark Olympus Book 1","Robert, Katee","Robert, Katee B08GH91PQT","Dark Olympus B08GH91PQT","PRIMARY",1,"Not Available","www.amazon.com","2024-04-04T00:00:00Z","2024-04-04T00:00:00Z","Not Available"
"Not Available","Not Available","Not Available","Not Available","Pdoc Owner","Fulfilled","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-04-03T03:56:10Z","2024-04-03T03:56:10Z","Not Available"
"Not Available","Not Available","Not Available","Not Available","Pdoc Owner","Fulfilled","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-04-02T11:08:25Z","2024-04-02T11:08:25Z","Not Available"
"Not Available","Not Available","Not Available","Not Available","Pdoc Owner","Fulfilled","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-04-02T11:07:53Z","2024-04-02T11:07:53Z","Not Available"
"Not Available","Not Available","Not Available","Not Available","Pdoc Owner","Fulfilled","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-04-02T11:07:10Z","2024-04-02T11:07:10Z","Not Available"
"Not Available","Not Available","Not Available","Not Available","Pdoc Owner","Fulfilled","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-04-02T11:04:54Z","2024-04-02T11:04:55Z","Not Available"
"Not Available","B0DVDH4KYR","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-04-01T00:00:00Z","2024-04-01T00:00:00Z","Not Available"
"The Home Edit Life: The No-Guilt Guide to Owning What You Want and Organizing Everything","B084M5S1B4","Not Available","Not Available","Sample Owner","Terminated","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2021-07-04T00:48:20Z","2024-03-30T21:49:48Z","Yes"
"Sorry Spock, Emotions Drive Business: Proving the Value of Creative Ideas With Science","B07KWL5L8Y","ITEM","8 USD","Item Owner","Fulfilled","Sorry Spock Emotions Drive Business Proving the Value of Creative Ideas With Science","Morgan, Adam W","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2019-02-14T04:43:25Z","2024-03-30T01:01:26Z","No"
"Creative Strategy and the Business of Design","B01HH2TGDA","ITEM","3 USD","Item Owner","Terminated","Creative Strategy and the Business of Design","Davis, Douglas","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2019-01-14T13:50:51Z","2024-03-30T00:43:53Z","Yes"
"Creative Confidence: Unleashing the Creative Potential Within Us All","B00CGI3DWQ","ITEM","9 USD","Item Owner","Terminated","Creative Confidence Unleashing the Creative Potential Within Us All","Kelley, Tom","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2019-03-01T16:21:57Z","2024-03-30T00:43:50Z","Yes"
"The Home Edit: A Guide to Organizing and Realizing Your House Goals","B07DZLJF1C","ITEM","5 USD","Item Owner","Terminated","Home Edit A Guide to Organizing and Realizing Your House Goals, The","Shearer, Clea","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2021-06-29T23:23:44Z","2024-03-30T00:43:46Z","Yes"
"How Will You Measure Your Life?","B006ID0CH4","ITEM","15 USD","Item Owner","Terminated","How Will You Measure Your Life","Christensen, Clayton M","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2021-06-29T23:27:01Z","2024-03-30T00:43:41Z","Yes"
"Irresistibly Yours: An Oxford Novel","B00ONUYEZA","ITEM","8 USD","Item Owner","Terminated","Irresistibly Yours An Oxford Novel","Layne, Lauren","Layne, Lauren B09GBDY2H3","Oxford B09GBDY2H3","PRIMARY",1,"Not Available","www.amazon.com","2024-02-23T22:33:45Z","2024-03-30T00:43:38Z","Yes"
"Seatmate: Love Lines, Book 3","B09V3DQ4DZ","ITEM","7 USD","Item Owner","Fulfilled","Seatmate Love Lines Book 3","Bastone, Cara","Bastone, Cara B09Q8W63ZJ","Love Lines B09Q8W63ZJ","PRIMARY",3,"Not Available","www.amazon.com","2024-03-29T21:28:30Z","2024-03-29T21:28:30Z","No"
"Sweet Talk","B08YH3941R","ITEM","0 USD","Item Owner","Fulfilled","Sweet Talk","Bastone, Cara","Bastone, Cara B09Q8W63ZJ","Love Lines B09Q8W63ZJ","PRIMARY",2,"Not Available","www.amazon.com","2024-03-29T21:28:25Z","2024-03-29T21:28:25Z","No"
"Love at First Psych","B0BRQWHGD8","ITEM","6 USD","Item Owner","Fulfilled","Love at First Psych","Bastone, Cara","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-03-29T21:27:04Z","2024-03-29T21:27:04Z","No"
"The Reason I Married Him","B0CFD3FF6N","ITEM","5 USD","Item Owner","Terminated","Reason I Married Him, The","Quinn, Meghan","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-03-11T07:00:09Z","2024-03-29T02:51:58Z","Yes"
"The Do-Over: The Miles High Club, Book 4","B0B724Y5NC","ITEM","0 USD","Item Owner","Terminated","Do Over The Miles High Club Book 4, The","Swan, T L","Swan, T L B07ZZ6R4RS","Miles High Club, The B07ZZ6R4RS","PRIMARY",4,"Not Available","www.amazon.com","2024-03-27T11:15:01Z","2024-03-29T02:51:52Z","Yes"
"The Do-Over (The Miles High Club Book 4)","B09ZKRWCG4","ITEM","4 USD","Item Owner","Terminated","Do Over The Miles High Club Book 4, The","Swan, T L","Swan, T L B07ZZ6R4RS","Miles High Club, The B07ZZ6R4RS","PRIMARY",4,"Not Available","www.amazon.com","2024-03-27T00:00:00Z","2024-03-29T02:51:45Z","Yes"
"Miles Ever After (Miles High Series)","B0BC16PP4Z","ITEM","4 USD","Item Owner","Terminated","Miles Ever After Miles High Series","Swan, T L","Swan, T L B0BFQSZNHX","Miles High Club, The B0BFQSZNHX","PRIMARY",1,"Not Available","www.amazon.com","2024-03-27T00:00:00Z","2024-03-29T02:51:40Z","Yes"
"Pucking Around","B0DWVRW24X","ITEM","Not Available","Not Interested","Not Available","Pucking Around","Rath, Emily","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-03-29T00:00:00Z","2024-03-29T00:00:00Z","Not Available"
"To Make Matters Worse","B0BCZWC3QZ","ITEM","5 USD","Item Owner","Terminated","To Make Matters Worse","Rivers, Elle","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-03-26T00:00:00Z","2024-03-27T01:57:49Z","Yes"
"Fool Them Once : A Hot Fake Relationship Romantic Comedy","B0BNJMJ4K9","ITEM","4 USD","Item Owner","Terminated","Fool Them Once A Hot Fake Relationship Romantic Comedy","Parsi , Kyra","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-03-27T01:45:42Z","2024-03-27T01:57:42Z","Yes"
"The Takeover: The Miles High Club, Book 2","B0845MQPHS","ITEM","0 USD","Item Owner","Terminated","Takeover The Miles High Club Book 2, The","Swan, T L","Swan, T L B07ZZ6R4RS","Miles High Club, The B07ZZ6R4RS","PRIMARY",2,"Not Available","www.amazon.com","2024-03-10T23:05:55Z","2024-03-26T04:04:30Z","Yes"
"The Takeover (The Miles High Club Book 2)","B07Y82JMF8","ITEM","4 USD","Item Owner","Terminated","Takeover The Miles High Club Book 2, The","Swan, T L","Swan, T L B07ZZ6R4RS","Miles High Club, The B07ZZ6R4RS","PRIMARY",2,"Not Available","www.amazon.com","2024-03-10T23:05:55Z","2024-03-26T04:04:23Z","Yes"
"Hard Limit: The Hacker Series #4","B00V3MY186","ITEM","9 USD","Item Owner","Fulfilled","Hard Limit The Hacker Series 4","Wild, Meredith","Wild, Meredith B09N7NVYPZ","Hacker B09N7NVYPZ","PRIMARY",4,"Not Available","www.amazon.com","2024-03-25T00:00:00Z","2024-03-25T01:10:49Z","No"
"Hardline: The Hacker Series #3","B00V3MY1KO","ITEM","9 USD","Not Interested","Not Available","Hardline The Hacker Series 3","Wild, Meredith","Wild, Meredith B09N7NVYPZ","Hacker B09N7NVYPZ","PRIMARY",3,"Not Available","www.amazon.com","2024-03-25T00:00:00Z","2024-03-25T00:00:00Z","Not Available"
"Work with Me: An Enemies-to-Lovers Standalone Office Romance (Synergy Office Romance Book 1)","B08Y758VM1","ITEM","0 USD","Item Owner","Fulfilled","Work with Me An Enemies to Lovers Standalone Office Romance Synergy Office Romance Book 1","McCraw, Michelle","McCraw, Michelle B08Y7CKGY9","Synergy Office Romance B08Y7CKGY9","PRIMARY",1,"Not Available","www.amazon.com","2024-03-08T17:24:34Z","2024-03-23T02:32:40Z","No"
"Reluctantly Yours: A steamy, enemies to lovers, fake dating romantic comedy","B0B1KVSRCL","ITEM","5 USD","Item Owner","Terminated","Reluctantly Yours A steamy enemies to lovers fake dating romantic comedy","Hawkins, Erin","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-03-08T19:04:02Z","2024-03-23T00:51:33Z","Yes"
"Same Time Next Year: A Novella","B0CMJRPR4H","ITEM","1 USD","Item Owner","Terminated","Same Time Next Year A Novella","Bailey, Tessa","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-03-11T07:10:53Z","2024-03-23T00:51:31Z","Yes"
"Same Time Next Year: A Novella","B0CHWQPB49","ITEM","2 USD","Item Owner","Terminated","Same Time Next Year A Novella","Bailey, Tessa","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-03-11T07:10:53Z","2024-03-23T00:51:28Z","Yes"
"With Any Luck: The Improbable Meet-Cute Collection","B0CRVVQY85","ITEM","1 USD","Item Owner","Terminated","With Any Luck The Improbable Meet Cute Collection","Poston, Ashley","Lauren, Christina B0CPPFZKZB","Improbable Meet Cute, The B0CPPFZKZB","PRIMARY",5,"Not Available","www.amazon.com","2024-03-11T07:13:21Z","2024-03-22T02:49:31Z","Yes"
"Drop, Cover, and Hold On: The Improbable Meet-Cute Collection","B0CRVWTTCS","ITEM","1 USD","Item Owner","Terminated","Drop Cover and Hold On The Improbable Meet Cute Collection","Guillory, Jasmine","Lauren, Christina B0CPPFZKZB","Improbable Meet Cute, The B0CPPFZKZB","PRIMARY",4,"Not Available","www.amazon.com","2024-03-11T07:13:21Z","2024-03-22T02:49:29Z","Yes"
"Royal Valentine: The Improbable Meet-Cute Collection","B0CRVX1P5R","ITEM","1 USD","Item Owner","Terminated","Royal Valentine The Improbable Meet Cute Collection","Wilson, Sariah","Lauren, Christina B0CPPFZKZB","Improbable Meet Cute, The B0CPPFZKZB","PRIMARY",6,"Not Available","www.amazon.com","2024-03-11T07:13:22Z","2024-03-22T02:49:28Z","Yes"
"Drop, Cover, and Hold On (The Improbable Meet-Cute collection)","B0CL7KPNQR","ITEM","2 USD","Item Owner","Terminated","Drop Cover and Hold On The Improbable Meet Cute collection","Guillory, Jasmine","Lauren, Christina B0CPPFZKZB","Improbable Meet Cute, The B0CPPFZKZB","PRIMARY",4,"Not Available","www.amazon.com","2024-03-11T07:13:21Z","2024-03-22T02:49:27Z","Yes"
"With Any Luck (The Improbable Meet-Cute collection)","B0CL7KDZJT","ITEM","2 USD","Item Owner","Terminated","With Any Luck The Improbable Meet Cute collection","Poston, Ashley","Lauren, Christina B0CPPFZKZB","Improbable Meet Cute, The B0CPPFZKZB","PRIMARY",5,"Not Available","www.amazon.com","2024-03-11T07:13:21Z","2024-03-22T02:49:25Z","Yes"
"Royal Valentine (The Improbable Meet-Cute collection)","B0CL7L3H7B","ITEM","2 USD","Item Owner","Terminated","Royal Valentine The Improbable Meet Cute collection","Wilson, Sariah","Lauren, Christina B0CPPFZKZB","Improbable Meet Cute, The B0CPPFZKZB","PRIMARY",6,"Not Available","www.amazon.com","2024-03-11T07:13:21Z","2024-03-22T02:49:24Z","Yes"
"RONAN (The Wolf Hotel)","B01N7KLCRR","ITEM","Not Available","Item Owner","Terminated","RONAN The Wolf Hotel","Tucker, K A","Tucker, K A B08YNTKXZR","Wolf Hotel, The B08YNTKXZR","PRIMARY",1,"Not Available","www.amazon.com","2024-03-18T03:14:06Z","2024-03-22T02:49:19Z","Yes"
"Not Available","Not Available","LIST","Not Available","List Owner","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-03-22T02:41:45Z","2024-03-22T02:41:45Z","Not Available"
"One with You (Crossfire Series Book 5)","B0183KJZE0","ITEM","12 USD","Item Owner","Fulfilled","One with You Crossfire Series Book 5","Day, Sylvia","Day, Sylvia B09PL8B1CW","Crossfire B09PL8B1CW","PRIMARY",5,"Not Available","www.amazon.com","2024-03-18T04:00:03Z","2024-03-22T00:11:52Z","No"
"One with You: Crossfire, Book 5","B01D3ERSYU","ITEM","0 USD","Item Owner","Fulfilled","One with You Crossfire Book 5","Day, Sylvia","Day, Sylvia B09PL8B1CW","Crossfire B09PL8B1CW","PRIMARY",5,"Not Available","www.amazon.com","2024-03-21T02:38:57Z","2024-03-21T02:39:01Z","No"
"Not Available","B0DWVLNL31","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-03-21T00:00:00Z","2024-03-21T00:00:00Z","Not Available"
"Captivated by You: Crossfire, Book 4","B00OKXCIZI","ITEM","0 USD","Item Owner","Fulfilled","Captivated by You Crossfire Book 4","Day, Sylvia","Day, Sylvia B09PL8B1CW","Crossfire B09PL8B1CW","PRIMARY",4,"Not Available","www.amazon.com","2024-03-20T05:16:34Z","2024-03-20T05:16:39Z","No"
"Captivated By You (Crossfire, Book 4)","B00NEQRNVG","ITEM","11 USD","Item Owner","Fulfilled","Captivated By You Crossfire Book 4","Day, Sylvia","Day, Sylvia B09PL8B1CW","Crossfire B09PL8B1CW","PRIMARY",4,"Not Available","www.amazon.com","2024-03-18T04:00:03Z","2024-03-20T04:24:05Z","No"
"Entwined with You (Crossfire, Book 3)","B008UCJ7KO","ITEM","10 USD","Item Owner","Fulfilled","Entwined with You Crossfire Book 3","Day, Sylvia","Day, Sylvia B09PL8B1CW","Crossfire B09PL8B1CW","PRIMARY",3,"Not Available","www.amazon.com","2024-03-18T04:00:03Z","2024-03-19T09:25:54Z","No"
"Entwined with You: Crossfire, Book 3","B00BR1FKPG","ITEM","0 USD","Item Owner","Fulfilled","Entwined with You Crossfire Book 3","Day, Sylvia","Day, Sylvia B09PL8B1CW","Crossfire B09PL8B1CW","PRIMARY",3,"Not Available","www.amazon.com","2024-03-19T05:41:00Z","2024-03-19T05:41:07Z","No"
"Reflected in You (Crossfire, Book 2)","B008673ZAQ","ITEM","6 USD","Item Owner","Fulfilled","Reflected in You Crossfire Book 2","Day, Sylvia","Day, Sylvia B09PL8B1CW","Crossfire B09PL8B1CW","PRIMARY",2,"Not Available","www.amazon.com","2024-03-18T04:00:03Z","2024-03-18T22:15:09Z","No"
"Reflected in You: A Crossfire Novel, Book 2","B009NJILSM","ITEM","0 USD","Item Owner","Fulfilled","Reflected in You A Crossfire Novel Book 2","Day, Sylvia","Day, Sylvia B09PL8B1CW","Crossfire B09PL8B1CW","PRIMARY",2,"Not Available","www.amazon.com","2024-03-18T21:50:16Z","2024-03-18T21:50:21Z","No"
"Bared to You (Crossfire, Book 1)","B00846REIS","ITEM","4 USD","Item Owner","Fulfilled","Bared to You Crossfire Book 1","Day, Sylvia","Day, Sylvia B09PL8B1CW","Crossfire B09PL8B1CW","PRIMARY",1,"Not Available","www.amazon.com","2024-03-18T00:00:00Z","2024-03-18T11:28:42Z","No"
"Surrender To Me (The Wolf Hotel Book 4)","B0757CRTLY","ITEM","5 USD","Item Owner","Terminated","Surrender To Me The Wolf Hotel Book 4","Tucker, K A","Tucker, K A B07F7QMYHS","Wolf Hotel, The B07F7QMYHS","PRIMARY",4,"Not Available","www.amazon.com","2024-03-16T20:54:48Z","2024-03-18T03:14:07Z","Yes"
"Own Me (The Wolf Hotel Book 5)","B0CLT4QRQL","ITEM","5 USD","Item Owner","Terminated","Own Me The Wolf Hotel Book 5","Tucker, K A","Tucker, K A B07F7QMYHS","Wolf Hotel, The B07F7QMYHS","PRIMARY",5,"Not Available","www.amazon.com","2024-03-17T00:00:00Z","2024-03-18T03:14:07Z","Yes"
